address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
109 West Coast Vale - D5,"Gym,Sea View,Steam Room,Tennis Court,Pond,Balcony,Yoga Corner,Pavilion,Hydrotherapy Pool,Hammocks,Greenery View,Pool Deck,Mini Golf Range,Spa Pool,Playground,Fibre Ready,Lap Pool,BBQ",958 sqft / 89.00 sqm,2,3,"Condominium living at the heart of the future - West Coast Vale

WHISTLER GRAND

DISTRICT 5 – WEST COAST

Whistler Grand, another Condominium development by arguably one of Singapore's most esteemed developer, City Development Limited. Every home by CDL is built with luxury living in mind, and Whistler Grand is without exception.

The twin 36-storey blocks soar high above lush landscaping, resort facilities with plenty of water features, and vistas of the nearby reservoir and distant Bukit Timah Hill.

The unblocked orientation especially on the sky gardens surrounds residents with the whistling of wind. It’s a sensory experience akin to resort town of Whistler, venue of the 2010 Winter Olympics.

As Jurong gentrifies into Singapore’s 2nd CBD, ultra-modern commercials, mega malls, food & beverages havens and offices intricately linked new Jurong Regional and Cross Regional MRT lines.

It is close to shopping centres like Clementi Mall, JEM, Westgate, JCube and IMM. Drivers will enjoy excellent connectivity as Whistler Grand is situated near the West Coast Highway as well as the Ayer Rajah Expressway (AYE). Commuters will also be happy to know that the Clementi MRT Station along the East-West line is in close proximity. From here, one can hop onto a train and get to Jurong East within minutes.

The West Coast Vale is near to the upcoming Jurong Lake District and the Jurong Central Business District. Furthermore, One-North and Buona Vista which is home to many startups and research institutions is just a short drive away to Whistler Grand.

Project Highlights:

Area full of potential with western rejuvenation

Shifting of PSA to Tuas Megaport

Jurong Region Line to be opened by 2025

Cross Region Line to be opened by 2030

Notable schools nearby which include Nan Hua Primary School, Qi Fa Primary School, NUS High School of Maths and Science and National University of Singapore (NUS)

Call 97603287 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D05",2022 - 99 years,https://www.99.co/singapore/sale/property/whistler-grand-condo-c7WPFSsJJXVCwi2dobYcqS?enquiry_position=99&enquiry_source=Search,Whistler Grand,"$1,200,000",Condo,"$1,253 psf"
150 Prince Charles Crescent - D3,"Clubhouse,Gym,Sauna,Swimming Pool,Playground,Parking,Security,BBQ,Tennis Court","1,152 sqft / 107.02 sqm",3,3,"Click Link to View Live 360 House Video = https://goo.gl/ZnXufD

Tanglin View for Sale!!

3 Bedrooms
3 Baths
1 Helper Room
Size = 1152sf
High Floor
Corner Unit
Nicely Renovated 
Unblock View
Tenanted till April 2021
Full Condo Facilities
Walking Distance to Redhill MRT Station

Please call/SMS 83838300 to arrange for viewing anytime. 

Agents Welcome!","Furnishing,Partially Furnished,Availability,Now,District,D03",2002 - 99 years,https://www.99.co/singapore/sale/property/tanglin-view-condo-c8s34BPFvcMJ7nDpvwDsWF?enquiry_position=94&enquiry_source=Search,Tanglin View,"$1,650,000",Condo,"$1,432 psf"
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Pavilion,Hammocks,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Retail Shops,Lap Pool,BBQ,Spa Pavilion",739 sqft / 68.65 sqm,2,2,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162 for more information now !","Facing,North East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-qtW4xogXHVZpHJXZ2BYuo3?enquiry_position=117&enquiry_source=Search,Affinity At Serangoon,"$1,110,000",Condo,"$1,502 psf"
167 Poh Huat Road West - D19,"Function Room,Water Feature,Gym,Swimming Pool,Wading Pool,Jacuzzi,Steam Room,Playground,Fitness Corner,Parking,Fountain,Security,BBQ",829 sqft / 77.01 sqm,1,1,"Click Link to View Live 360 House Video = https://goo.gl/nLEz6J

Selling Below Owner's Purchase Price!
1 Bedroom
Size = 829sf
Corner Unit
Ground Floor 
Patio with Own Private Pool
Elevated Lap Pool View
Selling Vacant Possession
No Afternoon Sun
Motivated Seller
Full Condo Facilities

Please call/SMS 83838300 to arrange for viewing anytime.

Agents Welcome!","Furnishing,Partially Furnished,Availability,Now,District,D19",2013 - Freehold,https://www.99.co/singapore/sale/property/the-waterline-condo-AZPzs8ZzqRr85R8t5WDGzW?enquiry_position=95&enquiry_source=Search,The Waterline,"$900,000",Condo,"$1,086 psf"
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Hydrotherapy Pool,Lap Pool,Jogging Track,Balcony","1,604 sqft / 149.01 sqm",4,4,"The Crest is relaunching! Wow! Price is realistic!

Call Developer Sales Team Today !!
Sales Hotline : 90616162
www.new-condo-launch.com

 The Crest at Prince Charles Crescent is a luxurious residential new launch condo brought to you jointly by WingTai Asia and Metro Holdings. It is situated at 101 – 113 Prince Charles Crescent, best city fringe location at District 3 of Singapore and comprises of a total of 469 luxurious units with 3 high-rise towers and 4 villas blocks with basement car park. 

 Units ranging from 1-bedroom, 2-bedroom, 3-bedroom, 3-bedroom Dual Key, 3+study, 4-bedroom, 4-bedroom Dual Key, 4+Study, 5-bedroom and 5+Study.

 Full condo facilities with a land size of approximately 256,000 sq ft. Almost every unit is unique with its own individual layout.

 Sure sell project! For more information and relaunch time line : 
 CALL Koh LiLi @ 90616162 and register for this Superb Pricing ! 

 Towers By The Meadow (3 blocks of 23-storey)

 1-bedroom : 614 - 775sf
 2-bedroom : 743 - 1044sf 
 3-bedroom : 1033 - 1658sf
 4-bedroom : 1485 - 1711sf
 5-bedroom : 1841 - 2002sf

 Island Villas (4 blocks of 5-storey)

 2-bedroom : 904 - 1033sf
 3-bedroom : 1173 - 1378sf
 4-bedroom : 1604 - 1884sf

Call Us Today ! ERA Top Project Team
Koh LiLi @ 90616162 
Project Team IC
All Agent Welcome Too !","Facing,North,Availability,Now,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-hU8ynRg7YDWY7tYh7knWDg?enquiry_position=118&enquiry_source=Search,The Crest,"$2,805,000",Condo,"$1,749 psf"
Bunga Rampai Place - D19,"Gym,Sauna,Swimming Pool,Wading Pool,Jacuzzi,Playground,Parking,Security,BBQ","1,642 sqft / 152.54 sqm",2,3,"Click Link to View 360 House Video = http://bit.ly/bungarampaiplace

Bunga Rampai Place
Freehold Tenure
Inter Terrace
Land Size = 1642 sqft
Built up = 2000 sqft estimated
2 Storey 
3 Bedrooms (On 2nd floor)
2 Baths
1 Helper Room (1st Floor)
Extended Balcony Done in Bedrooms
Quiet Environment
Can park 1 car 
Less than 700m walk to both Tai Seng and Bartley MRT Stations
Within 1km to Mari Stella High School and Cedar Primary School
Within 2km to Paya Lebar Methodist Girls School
Plenty of Amenities in Nearby
Easy Access to Major Highways

Please call/SMS Peter(ERA) @ 83838300 to arrange for viewing.

Agents Welcome!
","Furnishing,Partially Furnished,Facing,South West,Availability,Now,Landed House Area Zoning,Others,District,D19",2003 - 99 years,https://www.99.co/singapore/sale/property/bunga-rampai-place-landed-K6wYVdQsGEqwwfJgJn9rzX?enquiry_position=92&enquiry_source=Search,The Areca,"$2,500,000",Terraced House,"$1,523 psf"
Singapore 160032 - D3,,548 sqft / 50.91 sqm,1,2,"Rare 2 Room Flat at Tiong Bahru MRT for Sale!!

Block 32 Jalan Bukit Ho Swee
2 room flat
1 Bedroom
1 Utility Room
1 Bathroom
Size = 548sf
Mid Floor
Lift Level
Next to Corner 
Unblock Greenery View
Simple Renovation
Quiet Environment
Chinese race not eligible
TOP = 01-Jan 1971 
Balance around 50+ years lease
Stone throw away from Tiong Bahru MRT Station
Less than 3 mins walk to Tiong Bahru Plaza

Please call/SMS Peter(ERA) 83838300 to arrange for viewing. 

Agents Welcome!","Furnishing,Partially Furnished,Availability,Now,District,D03",1971 - ,https://www.99.co/singapore/sale/property/32-jalan-bukit-ho-swee-hdb-mkJmVrRVTDnoMXiNDAoEAA?enquiry_position=93&enquiry_source=Search,32 Jalan Bukit Ho Swee,"$260,000",HDB 2 Rooms,$474 psf
1 Geylang East Avenue 1 - D14,"Clubhouse,Gym,Swimming Pool,Playground,Parking,Security,BBQ,Tennis Court","1,022 sqft / 94.94 sqm",3,3,"CENTRAL GROVE
- Geylang East Avenue
- 3 Bedrooms
- 1022sf
- Pool View
- Well Keep unit & Well maintenance
- Bright and Spacious
-  Next to MRT yet without the noise of the track
Convenient
- Easy access to City & Airport
- 99 Years Leasehold
- TOP in 2001

Call Koh Li Li @ 90616162 for appt today .

Nice Spacious 3 Rm With Clear Unblock View Right CENTRAL GROVE is Next To MRT
New Exclusive Unit for Sale at CENTRAL GROVE
Serious Seller price to sell for CENTRAL GROVE
Asking only $1.1m neg

Call Koh Li Li @ 90616162 for appt today to view the unit at CENTRAL GROVE","Furnishing,Unfurnished,District,D14",2001 - 99 years,https://www.99.co/singapore/sale/property/central-grove-condo-GmuQdA65c855Ex8Uv2mmsX?enquiry_position=115&enquiry_source=Search,Central Grove,"$1,200,000",Condo,"$1,174 psf"
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Hydrotherapy Pool,Jacuzzi,Tennis Court,Outdoor Dining,Fibre Ready,Lap Pool,Jogging Track,Balcony","1,733 sqft / 161.00 sqm",4,4,"ATTRACTIVE PAYMENT SCHEMES AVAILABLE!
ATTRACTIVE PAYMENT SCHEMES AVAILABLE!

New Release for BLK 103 ...

View Actual Unit Today  !!
Call Developer Sales Team Today !!
Sales Hotline : 90616162
www.new-condo-launch.com

 The Crest at Prince Charles Crescent is a luxurious residential new launch condo brought to you jointly by WingTai Asia and Metro Holdings. It is situated at 101 – 113 Prince Charles Crescent, best city fringe location at District 3 of Singapore and comprises of a total of 469 luxurious units with 3 high-rise towers and 4 villas blocks with basement car park. 

 Units ranging from 1-bedroom, 2-bedroom, 3-bedroom, 3-bedroom Dual Key, 3+study, 4-bedroom, 4-bedroom Dual Key, 4+Study, 5-bedroom and 5+Study.

 Full condo facilities with a land size of approximately 256,000 sq ft. Almost every unit is unique with its own individual layout.

 Sure sell project! For more information and relaunch time line : 
 CALL Koh LiLi @ 90616162 and register for this Superb Pricing ! 

 Towers By The Meadow (3 blocks of 23-storey)

 1-bedroom : 614 - 775sf
 2-bedroom : 743 - 1044sf 
 3-bedroom : 1033 - 1658sf
 4-bedroom : 1485 - 1711sf
 5-bedroom : 1841 - 2002sf

 Island Villas (4 blocks of 5-storey)

 2-bedroom : 904 - 1033sf
 3-bedroom : 1173 - 1378sf
 4-bedroom : 1604 - 1884sf

Call Us Today ! ERA Top Project Team
Koh LiLi @ 90616162 
Project Team IC
All Agent Welcome Too !

Redhill ,dleedon, Commonwealth ,","Facing,South,Availability,Now,Tenancy Lease Expiry,02 Nov 2017,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-gyQnSMK8oagfXhi7hTRSSP?enquiry_position=114&enquiry_source=Search,The Crest,"$3,210,000",Condo,"$1,852 psf"
8 River Valley Close - D9,"Clubhouse,Open Terrace,Sky Lounge,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Outdoor Dining,Yoga Corner,Lap Pool,Pool Deck,Viewing Deck,Lounge,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Sculpture,BBQ,Hydrotherapy Pool","1,528 sqft / 141.95 sqm",4,3,"The Avenir

~~The Avenir (Former Pacific Mansion)~~
*** Showflat Preview soon by appointment call 90616162 to view .
* Established Developer, Guccoland and Hong Leong
* Freehold in District 9, huge land size 11,924 sq m,
* Available in 2 Towers of 1 to 4 bedrooms layouts, total 376 units
* 360m to Great World City mall & Great world MRT U/C 2021
* 10 min walk to Somerset MRT
* Next to River Valley Pri school, close to ACS Junior, etc
• 2min walk to River Valley Primary School
• 8min drive to SMU
• 8min drive to SOTA
• Minutes’ drive to the CBD
• Short distance to Orchard, Malls, Supermarkets & Eateries
• Decent capital appreciation with the upcoming future Great World MRT Station along Thomson East Coast line and the upcoming Fort Canning MRT station along the Downtown Line.
• Easy access to many major roads and the CTE
• Close proximity to Reputable Educational institutions such as Anglo- Chinese Junior School,Chatsworth International.
- Approx 15-min walk to familiar places ie the Kim Seng Community Centre, Fort Canning Park, Victoria Theatre and Concert Hall

Register now, call 90616162 for VVIP Preview,!!","Furnishing,Partially Furnished,District,D09",2025 - Freehold,https://www.99.co/singapore/sale/property/the-avenir-condo-TTGkryqdC24BDzArGsbA5M?enquiry_position=116&enquiry_source=Search,The Avenir,"$4,486,000",Condo,"$2,936 psf"
Singapore 151074 - D3,"High Floor,Bomb Shelter,Corner Unit","1,237 sqft / 114.92 sqm",2,3,"New Exclusive Listing

5 Room Corner unit High Floor North/South facing
(windy/airy and bright)

Spacious with good layout

Well maintain

Serious seller

Easily Accessible to Highway/ Orchard Road/CBD Area

Minutes walk to REDHILL MRT Staion (East West/ Green Line)

Amenitieslike shopping mall, supermarket, wet market and Eateris like restaurants, coffee shops, hawker center are within walking distance

Primary School :Gan Eng Seng, Alexandra, Zhangde

Secondary School : Bukit Merah, Henderson, Crescent Girls,","Facing,North South,Availability,Now,District,D03",2005 - ,https://www.99.co/singapore/sale/property/74a-redhill-road-hdb-QWsQYq7BoQG7Dd9bEf7jD8?enquiry_position=112&enquiry_source=Search,74A Redhill Road,"$940,000",HDB 5 Rooms,$760 psf
24 Bedok North Drive - D16,"Clubhouse,Function Room,Water Feature,Gym,Spa Pavilion,Sauna,Jacuzzi,Steam Room,Tennis Court,Parking,Infinity Pool,Wading Pool,Swimming Pool,Utility Room,Playground,Fitness Corner,Security,Retail Shops,Lap Pool,BBQ,Hydrotherapy Pool",538 sqft / 49.98 sqm,1,1,"1bedroom for SALES!!
Bedok Residence above  Bedok Mrt /Mall
Injecting Life, Dynamism and Excitement into the Lifestyle of People in the East

 Bedok Residences @ Bedok Central

 DEVELOPMENT comprises of residential and CapitaMall retail which offers shopping right at your doorstep! (Up to about 35,000 sq m of retail space, equivalent to Bishan Junction 8) Provide seamless access to future air-conditioned Bedok Bus Interchange Hub Direct underpass to 
 Bedok MRT Station 

 Call Developer Sales Team @ 90616162 now !!!
 For the Lastest floorplan and VVIP PREVIEW NOW !!!

 ~Supergood location ,
 ~Excellent Layout, 
 ~Good Rental Yield,

 Grab the best price !!!
 And the best facing now !!!
 Call me now for Showflat & Floorplans Viewing!

 Location : Bedok Central
 Expected Date of T.O.P : 31 September 2015
 Tenure : 99 years
 Plot Ratio :3.5

 No Of Bedroom Estimated Size(Sq Ft)
 1-bdrm 517-603
 1-Bdrm+S 592-678
 2-Bdrm 710-980
 3-Bdrm 1173-1249
 4-Bdrm 1496-1658
 Penthouse 2540-2992

 De.ion
 Proposed Mixed Development Comprising 2 Basement Carparks With Retail Use, Integrated Bus Interchange, Flat Development Comprising 8 Blocks Of 15-Storey Residential Apartments (Total 583 Units) With 3-Storey Podium Comprising 2-Storey Carparks With Ancillary Facilities

 Site Area Approx: 268,047 sq ft (24,902.2 sq m)
 No. of Units :583 Residential Units

 Call Developer Sales Team Koh LiLi Era @ 
 90616162 now !!!

 or Email : ","Availability,Now,District,D16",2015 - 99 years,https://www.99.co/singapore/sale/property/bedok-residences-condo-2sfb7evmafpLfzvkmzSXuB?enquiry_position=113&enquiry_source=Search,Bedok Residences,"$840,000",Condo,"$1,561 psf"
9 Oxley Rise - D9,"Swimming Pool,Security,Parking",786 sqft / 73.02 sqm,2,2,"The Oxley for Sale!

2 Bedrooms
2 Baths
Size = 786sqft
High Floor
Corner Unit
Fully Unblock 
City and Greenery View
Quiet and Privacy
Modern Decor
Freehold Tenure
Sell with Vacant Possession
Located in the heart of Orchard 
Less than 500m to Somerset and Dhoby Ghaut MRT Stations
Within 1km to St Margaret Primary School and River Valley Primary School
Within 2km to Anglo-Chinese School (Junior)

Please call/SMS Peter(ERA) 83838300 to arrange for viewing. 

Agents Welcome!","Furnishing,Partially Furnished,Availability,Now,District,D09",1997 - Freehold,https://www.99.co/singapore/sale/property/the-oxley-condo-apWLiceb28s2BEbUJ39aGd?enquiry_position=91&enquiry_source=Search,The Oxley,"$2,240,000",Condo,"$2,850 psf"
1 Lorong How Sun - D19,"Clubhouse,Yoga Corner,Games Room,Gym,Viewing Deck,Tennis Court,Fitness Corner,Parking,Security,Hydrotherapy Pool,Lap Pool,BBQ,Playground",872 sqft / 81.01 sqm,2,2,"Click link to view 360 House Video = http://bit.ly/bartleyresidences7A4604

Bartley Residences for Sale!
2 Bedrooms + Study
Size = 872sf
Mid Floor
Unblock View
Living Room with Balcony
Attached Bath in Master Bedroom
Tenanted till end Dec 2019
Sell with vacant possession
Full Condo Facilities
Right Next to Bartley MRT Station
Within 1km to Mari Stella School

Please call/SMS 83838300 to arrange for viewing anytime.  

Agents welcome!","Furnishing,Partially Furnished,Availability,Now,District,D19",2015 - 99 years,https://www.99.co/singapore/sale/property/bartley-residences-condo-BPh7o5Qy6DbJhhgbFmgiFL?enquiry_position=90&enquiry_source=Search,Bartley Residences,"$1,200,000",Condo,"$1,376 psf"
8 Ang Mo Kio Avenue 2 - D20,"Jogging Track,Clubhouse,Gym,Jacuzzi,Parking,Undrewater Fitness Station,Games Room,Jet Pool,Yoga Corner,Lap Pool,Lounge,Mini Golf Range,Wading Pool,Playground,Fitness Corner,Security,Reflexology Path,BBQ,Hydrotherapy Pool",452 sqft / 41.99 sqm,1,1,"Click Link to View 360 House Video = http://bit.ly/thepanorama2004

The Panorama for Sale
1 Bedroom
1 Bath
Size = 452sf
Mid Floor
No Afternoon Sun
Quiet Facing
Unblock Greenery View
Tenanted $1800 till May 2021
Full Condo Facilities
Right Next to St Nicholas Girls School

Please call/SMS 83838300 to arrange for viewing. 

Agents Welcome!","Availability,Now,Lease,Flexible",2019 - 99 years,https://www.99.co/singapore/sale/property/the-panorama-condo-eKHdaXFSbr6j6FNVujSxxV?enquiry_position=88&enquiry_source=Search,The Panorama,"$730,000",Condo,"$1,615 psf"
Singapore 560501 - D20,"Greenery View,Balcony","150,845 sqft / 14,013.95 sqm",3,3,"Mins Walk To Amk Hub & MRT, North South Facing! Motivated Seller!!! 

--- Mid Floor Corner Spacious 5 Room Flat Near MRT For Sale----

✰ Asking Below Market Value!!!
✰ 10 Mins Walk To Ang Mo Kio MRT Station (NS Line).
✰ 121sqm / 1302sqft!
✰ Serene Enviroment yet Convenient Location!
✰ One direct bus to Nanyang Poly within 10 mins! 
✰ Mid Floor Corner Unit!
✰ North South Facing With Greenery View
✰ No Afternoon Sun
✰ Toilet and lift upgraded 
✰ No Extension Needed, Buyer Can Contra!!!

Schools within 1 km:
- Jing Shan Pri Sch
- Mayflower Pri Sch

Schools within 1 - 2km:
- Anderson Pri Sch
- Ang Mo Kio Pri Sch
- CHIJ St. Nicholas Girls' Sch
- Teck Ghee Pri Sch
- Townsville Pri Sch 

☎ 9798 7489  For Exclusive Viewing Appt

Laven Loo 吕欣颐
PropNex Realty
 65 9798 7489
Wa.me/6597987489","Furnishing,Partially Furnished,Facing,North,Availability,Now,District,D20",1981 - 99 years,https://www.99.co/singapore/sale/property/501-ang-mo-kio-avenue-5-hdb-qo4ipNkUKBjP4smwB2s2UD?enquiry_position=109&enquiry_source=Search,501 Ang Mo Kio Avenue 5,"$510,000",HDB 5 Rooms,$3 psf
12 Dairy Farm Lane - D23,"Function Room,Water Feature,Gym,Low Floor,Tennis Court,Undrewater Fitness Station,Outdoor Dining,Balcony,Jet Pool,Yoga Corner,Hammocks,Lap Pool,Greenery View,Pool Deck,Lounge,Wading Pool,Fountain,Playground,Fitness Corner,High Floor,Security,Pool View,Reflexology Path,BBQ",710 sqft / 65.96 sqm,2,2,"DAIRY FARM LANE – DISTRICT 23
Dairy Farm Residences
Home. Retail. Nature. 

Where can you find an INTEGRATED development that is surrounded by NATURE? 
✅ONE & ONLY integrated residences with nature and retail
✅ONE & ONLY Development that is selling around 1,550 psf in District 23. 
✅MASSIVE VALUE PREPOSITION for YOU if you wish to sell/ rent to potential buyers/ tenants in future. 
✅HIGH demand in GLS around that area that will naturally PUSH UP the demand of Dairy Farm Residences 

2 bedder, 3 bedder and 4 bedder available. 
No more waiting! Quickly contact me for an exclusive viewing of Dairy Farm Residences! 
Laven 
9798 7489
wa.me/6597987489

#hillview #west #sgcondo #sgnewlaunches #sgrealestate #dairyfarmresidences","Furnishing,Unfurnished,Facing,North,Availability,Now,District,D23",2024 - 99 years,https://www.99.co/singapore/sale/property/dairy-farm-residences-condo-HgdPwEXYMzQc4fSiGXK57n?enquiry_position=111&enquiry_source=Search,Dairy Farm Residences,"$988,000",Condo,"$1,392 psf"
Singapore 543265 - D19,,990 sqft / 91.97 sqm,2,3,"Click link to view 360 House Video = http://bit.ly/265Ccompassvale

Block 265C Compassvale for Sale!!
Address = 265C Compassvale Link S(543265)
4A Model
3 Bedrooms
2 Baths
Size = 990sqft
Super High Floor
Corner Unit
Fully Renovated
Extremely Well Maintained by single lady owner
Unblocked View
Can only grant option after 11-Feb 2020
Balance lease = 01-May 2008 (Balance est 87 years)
Mins walk to Buangkok MRT Station
Future shopping mall at MRT station
Plenty of amenities

Please call/SMS Peter(ERA) 83838300 to arrange for viewing.","Furnishing,Partially Furnished,Availability,Now,District,D19",2008 - 99 years,https://www.99.co/singapore/sale/property/265c-compassvale-link-hdb-zScvBaMQDhzaQF7Y8bsMCh?enquiry_position=89&enquiry_source=Search,265C Compassvale Link,"$570,000",HDB 4 Rooms,$576 psf
Singapore 680573 - D23,"Maid Room,Greenery View,Bomb Shelter",990 sqft / 91.97 sqm,2,3,"❗️NEWLY MOP 4ROOM UNIT FOR SALE IN YEW TEE❗️

- 990sf/ 92sqm
- 3 Bed 2 Baths
- Squarish and Functional Layout
- Quiet and Serene Environment
- Facing greenery 
- No Afternoon Sun
- Bright and Breezy
- Asking $430k Nego

- Mins to Keat Hong MRT 
- Near Supermarket, wet market and coffee shops 

Schools within 1km:
- Chua Chu Kang Pri Sch
- South View Pri Sch 
- Teck Whye Pri Sch

Call Laven Loo @ 9798 7489 for an EXCLUSIVE Viewing today!
Wa.me/6597987489","Furnishing,Unfurnished,Facing,South West,Availability,Now,District,D23",2015 - 99 years,https://www.99.co/singapore/sale/property/573-choa-chu-kang-street-52-hdb-x8RkKaDBEpHzcwBVvv9op5?enquiry_position=110&enquiry_source=Search,573 Choa Chu Kang Street 52,"$425,000",HDB 4 Rooms,$429 psf
Singapore 120449 - D5,Low Floor,731 sqft / 67.91 sqm,2,2,"Superb Location, 1 Min Walk To Clementi MRT! Amenities Right Below! SUPER convenient!! 不要错过！！！

✰-✰-✰ New Exclusive Listing, Superb Location 3 Room Flat For Sale! ✰-✰-✰

✰ Brand New Exclusive Listing!
✰ Lease Start Date: Jun 1980
✰ Remaining Lease: 59 years
✰ Spacious Layout 721sqft
✰ Superb Location Yet Quiet Environment
✰ No Afternoon Sun!
✰ 1 min walk to Clementi MRT Station!
✰ Surrounded by Malls (Clementi Mall, Grantral Mall & 321 Clementi!)
✰ 5 Mins To Clementi Stadium & West Coast Recreation Centre.
✰ All Races & PR Eligible!
✰ Motivated Seller, Pure Selling.
✰ No Extension Needed
✰ Buyer Can Contra.

Schools within 1km:
- Clementi Pri Sch
- Nan Hua Pri Sch
- Pei Tong Pri Sch
- Qifa Pri Sch

☎ 9798 8489  for viewing!!

Laven Loo 吕欣颐
PropNex Realty
 65 9798 7489
Wa.me/6597987489","Furnishing,Partially Furnished,Facing,South West,Availability,Now,District,D05",1980 - ,https://www.99.co/singapore/sale/property/449-clementi-avenue-3-hdb-5o9nhShp8bLLLHaSsa6ZbL?enquiry_position=107&enquiry_source=Search,449 Clementi Avenue 3,"$350,000",HDB 3 Rooms,$479 psf
Singapore 684489 - D23,"TV,Stove,Fridge,Aircon,Washer","1,001 sqft / 92.99 sqm",2,3,"Your truly dream house	~
来了看了千万别错过！

92 sqm/ 1001sf
- Rare 4A Model Premium Apartment unit with 3 bedrooms 
- Unblocked greenery view 
- Bright and windy 
- Lift level 
- Squarish layout
- Well renovated 

Schools within 1km:
- Choa Chu Kang Pri Sch
- Concord Pri Sc
- Southview Pri Sch 

Schools within 1-2km: 
- St Anthony's Pri Sch 
- Teck Whye Pri Sch

Nearest food centre:
- 429A CCK (8 mins bus/ 15 mins walk) 
- Foodfare @ CCK Blk 303 (10 mins bus) 

Viewing by Appointment only,
Call Laven Loo @ 9798 7489!
Wa.me/6597987489
来了看了千万别错过！","Furnishing,Fully Furnished,District,D23", - 99 years,https://www.99.co/singapore/sale/property/489d-choa-chu-kang-avenue-5-hdb-Axx5MVFYmF5kpdAqVHBKPh?enquiry_position=108&enquiry_source=Search,489D Choa Chu Kang Avenue 5,"$440,000",HDB 4 Rooms,$440 psf
230 Commonwealth Avenue - D3,"Clubhouse,Function Room,Gym,Library,Jacuzzi,Spa Pavilion,Outdoor Dining,Sky Terrace,Yoga Corner,Hammocks,Lap Pool,Pool Deck,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Reflexology Path,BBQ,Tennis Court",452 sqft / 41.99 sqm,1,1,"Commonwealth Towers for Sale!

1 Bedroom
1 Bath
Size = 452sqft
Mid Floor
With Balcony
Fully Unblock View
Right Next to Commonwealth MRT Station
Full Condo Facilities

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Furnishing,Partially Furnished,Availability,Now,District,D03",2019 - 99 years,https://www.99.co/singapore/sale/property/commonwealth-towers-condo-gyGzufTpKGyKHTRyUFQu9d?enquiry_position=86&enquiry_source=Search,Commonwealth Towers,"$900,000",Condo,"$1,991 psf"
2 Sing Joo Walk - D8,"Swimming Pool,Jacuzzi,BBQ,Parking",409 sqft / 37.99 sqm,1,1,"New Listing at Jool Suites for Sale!

1 Bedroom
1 Bath
Size = 409sqft
No Noon Sun
Freehold Tenure
Walk to Farrer Park MRT Station

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Furnishing,Partially Furnished,Availability,Now,District,D08",2014 - Freehold,https://www.99.co/singapore/sale/property/jool-suites-condo-yb54KLL3gfKiBe4V5t7YZD?enquiry_position=85&enquiry_source=Search,Jool Suites,"$670,000",Condo,"$1,638 psf"
